Tanggal,Wilayah,Stasiun,Temperatur minimum,Temperatur maksimum,Temperatur rata-rata,Kelembapan rata-rata,Curah hujan, Lamanya penyinaran matahari ,Kecepatan angin maksimum,Arah angin saat kecepatan maksimum ,Kecepatan angin rata-rata,Arah angin terbanyak,
28-05-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.2,34.8,30.1,77,11.1,8.8,5,50,2,NE,
29-05-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.8,36.2,32.1,68,3.5,5.9,4,150,1,C ,
30-05-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.8,35.9,31.3,69,0,8.3,8,180,3,W ,
31-05-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.3,36,32.3,68,15.5,8.6,2,270,1,C ,
1/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.4,34.8,31.7,72,14,9.4,3,70,1,NE,
2/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.6,33.2,30.5,78,0,6.8,3,50,1,C ,
3/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.6,33.4,31,77,0,1.3,3,40,2,NE,
4/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,33.3,29.5,81,14.5,1.8,5,60,1,NE,
5/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,35,30.9,74,0,2.6,7,260,1,C ,
6/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,35,28.1,86,36.1,7.9,4,340,1,C ,
7/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,33.1,30.7,76,49.5,2,3,30,0,C ,
8/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,34,31,72,0,3.7,3,150,2,NE,
9/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,34.8,31.1,75,0,5.4,3,100,1,C ,
10/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,34.4,31.7,72,0,3.7,4,90,2,NE,
11/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.4,34.9,29.4,80,0,5.8,8,230,2,C ,
12/6/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,35,29.5,77,25.1,4.3,16,190,2,C ,
13-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.8,36.4,32,70,20.5,7.4,5,40,2,C ,
14-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.6,33.4,30.6,74,0,9.9,3,60,1,C ,
15-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,35.9,32.2,68,0,2.3,3,70,2,E ,
16-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,35.4,31.2,69,0,8,5,50,1,C ,
17-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,36.4,33.2,63,0,3.4,3,250,1,C ,
18-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.4,33.4,30,75,0,9.6,4,50,1,C ,
19-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,34.8,31.8,69,4.5,2,5,50,2,NE,
20-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.9,35.3,31.9,69,0,9,4,70,2,NE,
21-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.7,34,30.6,74,0,8.6,3,70,1,C ,
22-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.4,32.6,28.4,86,0,2.2,3,110,1,C ,
23-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,22.3,31.8,27.2,87,17.2,1.3,8,60,1,C ,
24-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.7,33.3,30.1,76,50.2,0.4,3,220,1,C ,
25-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,33.6,29.9,77,2,5,4,30,1,NW,
26-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,32.2,30,77,0,3.5,3,60,1,C ,
27-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,33.7,29.7,78,0,1.6,6,40,1,C ,
28-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.7,33.6,29.2,80,0,3.2,4,60,1,C ,
29-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,34,30,76,21.8,3.6,6,335,2,SE,
30-06-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.3,33.9,28.8,81,1,5.3,3,80,1,S ,
1/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.9,33.2,29.7,75,106,4.6,2,240,1,SW,
2/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.2,34.8,30.6,75,0,3.6,3,50,2,E ,
3/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,35,31.2,71,1,6.4,3,70,2,C ,
4/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,33.4,31.2,72,0,7.5,3,10,2,NE,
5/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.4,33.2,30.2,76,0,4.8,3,264,1,C ,
6/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.6,34.4,30.9,74,0,3,3,50,1,C ,
7/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.3,33.8,31.7,71,0,2.9,3,120,1,C ,
8/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,33.8,29.3,78,2,4.9,5,40,2,N ,
9/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,33.4,29.6,79,0.8,2.7,3,60,1,C ,
10/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.7,32.6,29,81,0.4,3.6,4,330,1,C ,
11/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,31.4,27.9,86,55.5,2.2,6,100,1,C ,
12/7/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,31.3,29.2,79,46.3,0.9,3,60,2,NE,
13-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,33.6,30,76,0.4,0.7,4,150,1,C ,
14-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,28.8,26.2,90,10,6.3,3,150,1,C ,
15-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,21.6,35.6,30.8,66,0.8,0,3,290,1,NE,
16-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,21.8,34.4,31.4,69,0,10,5,60,2,E ,
17-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.8,33.9,31.1,74,0,8.3,3,60,1,C ,
18-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,33.2,30.3,79,18,3.9,3,60,1,C ,
19-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.3,30.4,27.9,88,38,1.6,1,190,0,C ,
20-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,32.8,29.5,81,0,0,7,70,2,E ,
21-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,35,31.4,72,0.4,0.8,3,190,1,C ,
22-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,35.2,30.5,77,4,6.9,2,290,1,C ,
23-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,35.2,30.3,77,0,7,2,100,1,C ,
24-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,35.4,32,68,0,3.8,5,50,2,NE,
25-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.9,36,32,67,0,9.4,6,260,2,C ,
26-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.8,35.6,31.6,73,0,9,2,210,1,C ,
27-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.4,35.3,31.4,74,3.9,6.2,4,60,2,NE,
28-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.9,35.4,31.9,69,2,5.1,5,50,2,NE,
29-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,35.8,31.7,71,0,7.3,4,60,1,C ,
30-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.4,35,30,78,4.5,7.3,3,170,1,C ,
31-07-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.4,33,29.4,80,8.8,6,5,110,1,C ,
1/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,31.7,28.9,84,0,2.9,3,200,1,C ,
2/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,26,34.6,31.7,71,0,0.5,6,180,2,C ,
3/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,34.5,31.2,72,1.2,6.7,6,40,2,C ,
4/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.7,,29.8,78,28.6,5.1,2,270,1,W ,
5/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.6,34,28.9,82,47,5,5,280,1,C ,
6/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,34.4,29.5,80,36,2.3,4,280,2,SW,
7/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23,33.4,29.2,78,54.7,5.2,4,240,2,SW,
8/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.5,34,29,80,0,5.3,2,180,1,C ,
9/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,32.4,28.7,82,47,3.6,3,80,2,C ,
10/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,32,28.5,85,8.4,4.5,5,60,2,NE,
11/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.5,33.3,29,79,4.5,1.6,5,50,2,NE,
12/8/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.7,34.6,30.2,76,11,4.3,3,210,2,NE,
13-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.2,32.4,29.2,81,41.5,5.5,3,40,1,C ,
14-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,29,26.5,90,74.2,1.3,2,110,1,C ,
15-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,33.8,29.8,78,0.8,0,6,40,3,NE,
16-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.8,32.8,29.5,79,43.4,4.7,4,40,1,C ,
17-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,31.8,28.5,83,3,2.8,3,90,1,E ,
18-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,32.7,29.6,77,2,1.1,2,50,1,NE,
19-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,34,29.7,76,19,1.8,3,270,2,NE,
20-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,33.6,30.1,76,0.2,4.7,3,250,1,C ,
21-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,32.8,29.3,79,0,2.8,8,140,2,E ,
22-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,34,29,82,7.7,1.4,4,50,2,E ,
23-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,33.8,29.3,79,13.3,3.4,7,40,3,C ,
24-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.2,29.2,26.9,88,13.1,5,3,10,0,C ,
25-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.6,33,30.4,75,0.2,0,3,90,1,C ,
26-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.6,32.2,28.1,83,8,4.8,4,240,1,C ,
27-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.7,33.7,30.8,73,3,2,5,10,1,C ,
28-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,33.6,29.6,76,6.3,7.1,6,170,2,C ,
29-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,34.4,29.3,78,71,3.7,5,40,2,SW,
30-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.3,32.6,28.2,84,3,5.1,3,210,1,C ,
31-08-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,34.2,30.2,74,38,2.6,4,50,2,NE,
1/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,34.2,29,80,20.5,4,5,50,1,C ,
2/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,33.6,30,75,0,2.5,7,200,2,NE,
3/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,34.2,29.3,81,56.7,2.8,4,170,1,C ,
4/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,29.4,27.9,83,116.8,3.3,2,280,1,C ,
5/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,30.4,27.2,88,1,0,2,220,1,N ,
6/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,31.4,28.4,82,11.6,0.2,2,100,1,E ,
7/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,34.7,31.2,70,0,0.2,5,30,2,C ,
8/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.5,34.4,31.2,72,0,6.2,4,10,1,C ,
9/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.3,34.4,31.1,72,0,5.6,4,260,2,C ,
10/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,32.6,29.5,79,0,3.9,4,50,2,NE,
11/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.7,35,30.7,76,0,1.5,4,70,2,S ,
12/9/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,34.4,30.8,73,0.9,5.2,5,170,2,E ,
13-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.9,35.4,30.4,78,7.4,2.7,6,140,2,C ,
14-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,33,28.1,84,28.9,6,11,220,2,W ,
15-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.5,32.3,29.6,81,72.5,4.3,5,40,2,NE,
16-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.7,33.4,29.8,78,75,1.7,3,120,2,E ,
17-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,,32.6,29.8,80,0,3.8,3,115,1,C ,
18-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,33,27.6,85,9,1.7,6,320,1,C ,
19-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.9,34,28.9,82,64.8,2.1,8,60,1,C ,
20-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,29,27,91,6.8,4,4,290,1,C ,
21-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.9,29.6,27.5,85,4.6,0.4,3,320,1,C ,
22-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,33.2,28.3,81,5,0,4,280,1,C ,
23-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,33.1,29,81,1.5,0.4,5,160,1,W ,
24-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,33,29.4,80,0,4.3,6,320,2,C ,
25-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,32.6,28.4,83,0.2,3.5,6,270,2,NE,
26-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.5,34.2,30.7,71,69,0,6,60,2,S ,
27-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,35.8,31.2,73,0,4.5,4,30,2,NE,
28-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,35.4,32.1,70,0,7.5,3,90,2,E ,
29-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,34.3,28.3,82,0,6.9,8,30,2,C ,
30-09-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,34.4,30.6,75,45.8,2.4,3,50,1,C ,
1/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,35.1,30.6,74,0,4.6,4,50,2,NE,
2/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,34,30,78,1.2,6.6,6,300,2,C ,
3/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,35,29.8,77,7.8,4.8,4,270,2,C ,
4/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,33,29.8,79,29.8,5,3,130,1,C ,
5/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,33.6,29.8,77,36.6,4,5,60,2,NE,
6/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,34.5,29.4,79,0,2.5,5,50,2,C ,
7/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,34.6,27.8,86,7.3,6,2,110,0,C ,
8/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,32.8,30.4,77,2,1.1,4,280,1,NE,
9/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,32.7,29.7,78,0,4.2,6,170,2,W ,
10/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.6,32.3,29.9,80,3,4.8,4,40,2,C ,
11/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.7,33.2,28.8,83,33.1,0.4,4,50,1,C ,
12/10/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,30.3,28.1,85,8,2.3,4,290,2,W ,
13-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,32.8,29.9,78,0,2.1,4,280,1,NE,
14-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,32.8,29.9,80,0,3.9,6,200,2,NE,
15-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.3,32.4,29.9,78,19.3,1.9,5,350,1,C ,
16-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,32.5,28.6,81,0,4.3,4,170,2,NE,
17-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,30.6,28,84,12.6,0.2,3,60,1,C ,
18-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,33.3,30.3,78,0,0.4,5,50,2,NE,
19-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,31.4,28.7,82,23.3,5.5,4,40,2,C ,
20-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,30.8,29,81,1.6,2.4,2,290,1,C ,
21-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,32,28.5,83,0,0.8,1,60,1,C ,
22-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,30,28.5,82,1.5,0.3,5,20,1,C ,
23-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.5,31.4,28,85,0.5,0.5,3,290,1,SW,
24-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,29.7,27.8,84,37,0.8,3,330,1,W ,
25-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.8,32.8,29.7,76,0,1.4,4,290,2,C ,
26-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,33.9,29.2,76,0,5.6,6,50,2,C ,
27-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.5,33.4,29.5,76,1.4,5.2,4,10,2,W ,
28-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,31.6,28.4,81,0,4.8,3,280,1,C ,
29-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,29.3,26,91,1.5,3.1,3,130,1,C ,
30-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.4,32.8,29,79,31,0.8,3,280,1,C ,
31-10-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.7,33,30.5,73,12.5,5.6,2,310,1,C ,
1/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.8,32,28.9,79,7,5.5,4,270,2,W ,
2/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,30.6,28.2,82,2.5,1.8,5,300,3,NW,
3/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.4,34,30.1,76,0,0.9,7,330,2,NW,
4/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.9,31,28.5,82,0.5,6.2,5,320,1,C ,
5/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,32.4,28.8,82,1.2,0,2,270,1,C ,
6/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,34.1,29.8,76,0.5,4.2,4,270,2,W ,
7/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,31,28.1,83,0,4.6,4,290,1,C ,
8/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,32.2,29.3,78,0,1.7,5,300,2,NW,
9/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.6,32.6,29.1,77,5,1.3,4,300,2,NW,
10/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,32.9,30,74,1,2.9,3,260,1,C ,
11/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,34.4,30.3,73,1,4.8,6,320,2,NW,
12/11/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,33.6,30.2,76,4,6.4,5,290,2,W ,
13-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,33.5,30.4,72,0,8.1,6,50,1,C ,
14-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.1,30.8,28,85,28.8,4.7,3,100,1,C ,
15-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,31.2,28,82,31.5,0.4,4,300,2,C ,
16-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,32.7,29.8,76,0.2,3.5,5,310,2,C ,
17-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.2,32.6,29.4,78,0,3.4,3,270,1,C ,
18-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25,32.1,29.3,80,0,3.7,4,200,2,W ,
19-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.8,29.2,26.6,88,6.2,2.5,2,110,0,C ,
20-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.5,33.4,29.2,81,20.3,0,4,300,2,NW,
21-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,30.6,27.9,82,12.5,2.7,4,270,2,W ,
22-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,29.4,26.6,87,5.8,1,3,250,2,W ,
23-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.3,28,26,89,21.6,0,5,270,2,W ,
24-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.2,28.6,26.8,86,10,0,3,270,1,W ,
25-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.8,33.6,29.9,74,0,0,3,280,2,NW,
26-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.6,31.3,28.5,80,0,5.6,6,310,4,NW,
27-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24.4,32.8,29.7,73,0,2,6,360,3,NW,
28-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.6,34.4,29.6,75,28.1,7.2,3,50,1,C ,
29-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,32.4,28.6,82,0.9,5.6,4,50,1,NE,
30-11-2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,33.2,29.5,81,1.8,2.4,4,300,2,C ,
1/12/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,25.2,32.3,28.9,80,0.2,2.3,6,295,2,W ,
2/12/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,23.4,28.4,26.3,90,2.9,2.4,2,220,1,SW,
3/12/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,32.4,27.7,83,3.8,0,4,160,1,C ,
4/12/2023,Medan,Balai Besar Meteorologi Klimatologi dan Geofisika Wilayah I,24,32.8,29.5,77,8.2,2.5,5,20,2,C ,
